overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
357,15,MPR-1C2986D0BB,Kelapa Pati,Bengkalis,Bengkalis,0.079,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
358,16,MPR-6725B7FE6A,Kelapa Pati,Bengkalis,Bengkalis,0.078,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
359,17,MPR-56037DF072,Kelapa Pati,Bengkalis,Bengkalis,0.072,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
360,18,MPR-4EF491A78F,Kelapa Pati,Bengkalis,Bengkalis,0.071,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
361,19,MPR-64182CB928,Kelapa Pati,Bengkalis,Bengkalis,0.054,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
362,21,MPR-95CD5B5A9D,Bantan Timur,Bantan,Bengkalis,4.32,P2,Regenerasi alami terbantu,69.2,64,79,36,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
363,25,MPR-0C9CFA810E,Sungaibatang,Bengkalis,Bengkalis,1.7,P2,Regenerasi alami terbantu,69.2,59,83,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
364,20,MPR-083B9FD9FC,Kelapa Pati,Bengkalis,Bengkalis,0.92,P1,Penanaman aktif,69.2,66,74,32,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
365,3,MPR-6CD3F89AA6,Kelemantan,Bengkalis,Bengkalis,0.808,P2,Regenerasi alami terbantu,69.2,63,84,43,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
366,4,MPR-CBEE60BB86,Kelemantan,Bengkalis,Bengkalis,0.65,P2,Regenerasi alami terbantu,69.2,63,84,43,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
367,1,MPR-47768EEE37,Selat Baru,Bantan,Bengkalis,0.59,P2,Regenerasi alami terbantu,69.2,61,84,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
368,2,MPR-B429A2BA2D,Selat Baru,Bantan,Bengkalis,0.569,P2,Regenerasi alami terbantu,69.2,61,84,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
369,1,MPR-B419FA1699,Kelebuk,Bengkalis,Bengkalis,0.52,P2,Regenerasi alami terbantu,69.2,56,84,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
370,3,MPR-0633D361F4,Selat Baru,Bantan,Bengkalis,0.5,P2,Regenerasi alami terbantu,69.2,61,84,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
371,2,MPR-8F9F2151FE,Kelebuk,Bengkalis,Bengkalis,0.49,P2,Regenerasi alami terbantu,69.2,56,84,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
372,3,MPR-0A45B98C91,Kelebuk,Bengkalis,Bengkalis,0.48,P2,Regenerasi alami terbantu,69.2,56,84,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
373,21,MPR-8896A3AEBC,Kelapa Pati,Bengkalis,Bengkalis,0.476,P1,Penanaman aktif,69.2,66,74,32,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
374,5,MPR-625EFE385F,Kelemantan,Bengkalis,Bengkalis,0.33,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
375,6,MPR-8438CE44CA,Kelemantan,Bengkalis,Bengkalis,0.33,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
376,7,MPR-8DC78A3ACE,Kelemantan,Bengkalis,Bengkalis,0.32,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
377,8,MPR-D91BD246B2,Kelemantan,Bengkalis,Bengkalis,0.3,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
378,4,MPR-C9C03405F9,Selat Baru,Bantan,Bengkalis,0.27,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
379,9,MPR-62679F2B96,Kelemantan,Bengkalis,Bengkalis,0.24,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
380,10,MPR-5EEE13BD8D,Kelemantan,Bengkalis,Bengkalis,0.22,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
381,5,MPR-545968A4AA,Selat Baru,Bantan,Bengkalis,0.206,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
382,6,MPR-66CA4C8A61,Selat Baru,Bantan,Bengkalis,0.2,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
383,11,MPR-684D7F7467,Kelemantan,Bengkalis,Bengkalis,0.2,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
384,12,MPR-8C58A9354A,Kelemantan,Bengkalis,Bengkalis,0.19,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
385,13,MPR-EB1C0B09F4,Kelemantan,Bengkalis,Bengkalis,0.19,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
386,7,MPR-2B761404A3,Selat Baru,Bantan,Bengkalis,0.18,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
387,14,MPR-6D4E4F55FB,Kelemantan,Bengkalis,Bengkalis,0.18,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
388,8,MPR-A17560B001,Selat Baru,Bantan,Bengkalis,0.18,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
389,15,MPR-9A2641215D,Kelemantan,Bengkalis,Bengkalis,0.17,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
390,16,MPR-2EBCCDFBC2,Kelemantan,Bengkalis,Bengkalis,0.16,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
391,17,MPR-D7F494D0B1,Kelemantan,Bengkalis,Bengkalis,0.15,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
392,9,MPR-290AEFEC1A,Selat Baru,Bantan,Bengkalis,0.149,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
393,18,MPR-1D9510593B,Kelemantan,Bengkalis,Bengkalis,0.14,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
394,19,MPR-4E7C460D32,Kelemantan,Bengkalis,Bengkalis,0.14,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
395,10,MPR-98849846B5,Selat Baru,Bantan,Bengkalis,0.14,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
396,11,MPR-95215803A7,Selat Baru,Bantan,Bengkalis,0.12,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
397,12,MPR-DDFA6004CF,Selat Baru,Bantan,Bengkalis,0.119,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
398,13,MPR-7041D9CF9C,Selat Baru,Bantan,Bengkalis,0.117,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
399,20,MPR-2C081E8D37,Kelemantan,Bengkalis,Bengkalis,0.11,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
400,21,MPR-EBA6FA1CC8,Kelemantan,Bengkalis,Bengkalis,0.11,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
401,22,MPR-62ADF21CF8,Kelemantan,Bengkalis,Bengkalis,0.108,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
402,23,MPR-9BDAF9A0EC,Kelemantan,Bengkalis,Bengkalis,0.1,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
403,24,MPR-DBDE40480F,Kelemantan,Bengkalis,Bengkalis,0.1,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
404,14,MPR-FB8DBAA4E4,Selat Baru,Bantan,Bengkalis,0.1,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
405,25,MPR-0F5ED00CBB,Kelemantan,Bengkalis,Bengkalis,0.09,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
406,26,MPR-5AE9B511E0,Kelemantan,Bengkalis,Bengkalis,0.09,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
407,15,MPR-05508EA42E,Selat Baru,Bantan,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
408,16,MPR-0642982034,Selat Baru,Bantan,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
409,17,MPR-73949D5CA6,Selat Baru,Bantan,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
410,27,MPR-8292C73DA6,Kelemantan,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
411,18,MPR-8EBC2F90AE,Selat Baru,Bantan,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
412,19,MPR-B286D3C684,Selat Baru,Bantan,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
413,28,MPR-CADF36B274,Kelemantan,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
414,20,MPR-D8F1DDDA91,Selat Baru,Bantan,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
415,21,MPR-F39169AE5F,Selat Baru,Bantan,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
416,22,MPR-9ED3D375CE,Selat Baru,Bantan,Bengkalis,0.071,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
417,23,MPR-00E37E3F6D,Selat Baru,Bantan,Bengkalis,0.065,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
418,24,MPR-FBC644F096,Selat Baru,Bantan,Bengkalis,0.065,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
419,25,MPR-4480E3263B,Selat Baru,Bantan,Bengkalis,0.057,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
420,26,MPR-8FD5F05795,Selat Baru,Bantan,Bengkalis,0.05,P2,Regenerasi alami terbantu,69.2,60,85,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
421,29,MPR-C247431F7E,Kelemantan,Bengkalis,Bengkalis,0.05,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
422,30,MPR-C9EB73E754,Kelemantan,Bengkalis,Bengkalis,0.05,P2,Regenerasi alami terbantu,69.2,62,85,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
423,4,MPR-10AC4BD560,Kelebuk,Bengkalis,Bengkalis,0.28,P2,Regenerasi alami terbantu,69.1,55,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
424,5,MPR-DF8F8F8DCC,Kelebuk,Bengkalis,Bengkalis,0.25,P2,Regenerasi alami terbantu,69.1,55,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
425,6,MPR-CE3E795198,Kelebuk,Bengkalis,Bengkalis,0.17,P2,Regenerasi alami terbantu,69.1,55,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
426,7,MPR-D07FD0EAA1,Kelebuk,Bengkalis,Bengkalis,0.17,P2,Regenerasi alami terbantu,69.1,55,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
427,8,MPR-97F0273B7C,Kelebuk,Bengkalis,Bengkalis,0.14,P2,Regenerasi alami terbantu,69.1,55,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
428,9,MPR-317E6D1255,Kelebuk,Bengkalis,Bengkalis,0.12,P2,Regenerasi alami terbantu,69.1,55,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
429,10,MPR-855F2F5FC3,Kelebuk,Bengkalis,Bengkalis,0.12,P2,Regenerasi alami terbantu,69.1,55,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
430,11,MPR-0CD6BA749A,Kelebuk,Bengkalis,Bengkalis,0.11,P2,Regenerasi alami terbantu,69.1,55,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
431,12,MPR-76D0272026,Kelebuk,Bengkalis,Bengkalis,0.11,P2,Regenerasi alami terbantu,69.1,55,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
432,13,MPR-134A3EC93B,Kelebuk,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.1,55,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
433,21,MPR-CE16590A1F,Mentayan,Bantan,Bengkalis,2.033,P2,Regenerasi alami terbantu,69.0,59,82,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
434,27,MPR-59EA0F270F,Selat Baru,Bantan,Bengkalis,1.73,P2,Regenerasi alami terbantu,69.0,62,83,40,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
435,31,MPR-624367D36C,Kelemantan,Bengkalis,Bengkalis,1.65,P2,Regenerasi alami terbantu,69.0,64,83,44,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
436,32,MPR-779385887C,Kelemantan,Bengkalis,Bengkalis,1.29,P2,Regenerasi alami terbantu,69.0,64,83,44,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
437,26,MPR-ED63E1AE32,Sungaibatang,Bengkalis,Bengkalis,1.22,P2,Regenerasi alami terbantu,69.0,58,83,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
438,28,MPR-3E750F8671,Selat Baru,Bantan,Bengkalis,1.07,P2,Regenerasi alami terbantu,69.0,61,84,39,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
439,29,MPR-F8B704D1FF,Selat Baru,Bantan,Bengkalis,1.04,P2,Regenerasi alami terbantu,69.0,61,84,39,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
440,1,MPR-4139EAC734,Penebal,Bengkalis,Bengkalis,1.03,P2,Regenerasi alami terbantu,69.0,58,83,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
441,30,MPR-D640A864A7,Selat Baru,Bantan,Bengkalis,1.03,P2,Regenerasi alami terbantu,69.0,61,84,39,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
442,31,MPR-3E051B7C4F,Selat Baru,Bantan,Bengkalis,0.969,P2,Regenerasi alami terbantu,69.0,61,84,39,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
443,14,MPR-1D2CF51DD9,Kelebuk,Bengkalis,Bengkalis,0.82,P2,Regenerasi alami terbantu,69.0,56,84,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
444,32,MPR-261B7089C4,Selat Baru,Bantan,Bengkalis,0.806,P2,Regenerasi alami terbantu,69.0,61,84,39,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
445,33,MPR-FB96F18572,Selat Baru,Bantan,Bengkalis,0.771,P2,Regenerasi alami terbantu,69.0,61,84,39,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
446,34,MPR-F4ACBBB562,Selat Baru,Bantan,Bengkalis,0.77,P2,Regenerasi alami terbantu,69.0,61,84,39,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
447,35,MPR-3BBB63DF9C,Selat Baru,Bantan,Bengkalis,0.694,P2,Regenerasi alami terbantu,69.0,61,84,39,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
448,2,MPR-1F5DB69109,Penebal,Bengkalis,Bengkalis,0.68,P2,Regenerasi alami terbantu,69.0,58,83,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
449,27,MPR-8308544344,Sungaibatang,Bengkalis,Bengkalis,0.41,P2,Regenerasi alami terbantu,69.0,57,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
450,28,MPR-B7E55C3C7D,Sungaibatang,Bengkalis,Bengkalis,0.41,P2,Regenerasi alami terbantu,69.0,57,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
451,22,MPR-6C87925219,Kelapa Pati,Bengkalis,Bengkalis,0.408,P1,Penanaman aktif,69.0,65,74,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
452,23,MPR-CCC46F4A16,Kelapa Pati,Bengkalis,Bengkalis,0.4,P1,Penanaman aktif,69.0,65,74,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
453,24,MPR-E91DC9B4D3,Kelapa Pati,Bengkalis,Bengkalis,0.38,P1,Penanaman aktif,69.0,65,74,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
454,29,MPR-F1A92F0F9D,Sungaibatang,Bengkalis,Bengkalis,0.37,P2,Regenerasi alami terbantu,69.0,57,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
455,25,MPR-3051371B25,Kelapa Pati,Bengkalis,Bengkalis,0.359,P1,Penanaman aktif,69.0,65,74,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
456,1,MPR-093F51F0D6,Tenggayun,Bandar Laksamana,Bengkalis,0.27,P2,Regenerasi alami terbantu,69.0,57,85,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
457,1,MPR-2EACF489A6,Pangkalan Batang,Bengkalis,Bengkalis,0.27,P2,Regenerasi alami terbantu,69.0,57,85,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
458,2,MPR-9DCCFFD1D0,Tenggayun,Bandar Laksamana,Bengkalis,0.265,P2,Regenerasi alami terbantu,69.0,57,85,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
459,3,MPR-F8C373836C,Penebal,Bengkalis,Bengkalis,0.26,P2,Regenerasi alami terbantu,69.0,57,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
460,2,MPR-66A619104D,Pangkalan Batang,Bengkalis,Bengkalis,0.24,P2,Regenerasi alami terbantu,69.0,57,85,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
461,4,MPR-A6DFE440CF,Penebal,Bengkalis,Bengkalis,0.24,P2,Regenerasi alami terbantu,69.0,57,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
462,5,MPR-91A16584AB,Penebal,Bengkalis,Bengkalis,0.22,P2,Regenerasi alami terbantu,69.0,57,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
463,3,MPR-5BA76E4324,Tenggayun,Bandar Laksamana,Bengkalis,0.21,P2,Regenerasi alami terbantu,69.0,57,85,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
464,6,MPR-E65FDDA319,Penebal,Bengkalis,Bengkalis,0.2,P2,Regenerasi alami terbantu,69.0,57,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
465,1,MPR-0E5BA7DCD8,Pematang Duku,Bengkalis,Bengkalis,0.19,P2,Regenerasi alami terbantu,69.0,56,84,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
466,4,MPR-2EF00DC305,Tenggayun,Bandar Laksamana,Bengkalis,0.19,P2,Regenerasi alami terbantu,69.0,57,85,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
467,5,MPR-53C030F3D3,Tenggayun,Bandar Laksamana,Bengkalis,0.18,P2,Regenerasi alami terbantu,69.0,57,85,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
468,6,MPR-63E4BD7208,Tenggayun,Bandar Laksamana,Bengkalis,0.18,P2,Regenerasi alami terbantu,69.0,57,85,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
469,7,MPR-A2ACF51197,Tenggayun,Bandar Laksamana,Bengkalis,0.18,P2,Regenerasi alami terbantu,69.0,57,85,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
470,2,MPR-57A5D33B18,Pematang Duku,Bengkalis,Bengkalis,0.17,P2,Regenerasi alami terbantu,69.0,56,84,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
471,7,MPR-B38B137F79,Penebal,Bengkalis,Bengkalis,0.17,P2,Regenerasi alami terbantu,69.0,57,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
472,3,MPR-FF750818D2,Pangkalan Batang,Bengkalis,Bengkalis,0.17,P2,Regenerasi alami terbantu,69.0,57,85,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
