overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
455,74,MPR-B5CD7068FB,Serapung,Kuala Kampar,Pelalawan,0.52,P4,Perlindungan pantai dahulu,60.1,68,73,80,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
456,75,MPR-67C6BDE102,Serapung,Kuala Kampar,Pelalawan,0.5,P4,Perlindungan pantai dahulu,60.1,68,73,80,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
457,76,MPR-577BD374FE,Serapung,Kuala Kampar,Pelalawan,0.49,P4,Perlindungan pantai dahulu,60.1,68,73,80,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
458,77,MPR-6B2EA53279,Serapung,Kuala Kampar,Pelalawan,0.47,P4,Perlindungan pantai dahulu,60.1,68,73,80,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
459,78,MPR-99AAFFE720,Serapung,Kuala Kampar,Pelalawan,0.47,P4,Perlindungan pantai dahulu,60.1,68,73,80,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
460,79,MPR-D588AA4D77,Serapung,Kuala Kampar,Pelalawan,0.46,P4,Perlindungan pantai dahulu,60.1,68,73,80,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
461,80,MPR-C90355E357,Serapung,Kuala Kampar,Pelalawan,0.43,P4,Perlindungan pantai dahulu,60.1,68,73,80,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
462,81,MPR-5C7379AABA,Serapung,Kuala Kampar,Pelalawan,2.19,P4,Perlindungan pantai dahulu,59.9,70,71,82,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
463,82,MPR-30D0128CED,Serapung,Kuala Kampar,Pelalawan,0.36,P4,Perlindungan pantai dahulu,59.9,67,73,79,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
464,83,MPR-D953FE9401,Serapung,Kuala Kampar,Pelalawan,0.41,P4,Perlindungan pantai dahulu,59.7,67,73,80,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
465,84,MPR-919029F74C,Serapung,Kuala Kampar,Pelalawan,1.13,P4,Perlindungan pantai dahulu,59.6,68,72,81,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
466,85,MPR-B1A175298B,Serapung,Kuala Kampar,Pelalawan,1.08,P4,Perlindungan pantai dahulu,59.6,68,72,81,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
467,74,MPR-4CFB4BB9D8,Sungai Upih,Kuala Kampar,Pelalawan,13.77,P4,Perlindungan pantai dahulu,59.5,80,66,98,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
468,86,MPR-77CDB94EFA,Serapung,Kuala Kampar,Pelalawan,2.0,P4,Perlindungan pantai dahulu,59.5,69,71,82,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
469,87,MPR-1E42F2B40C,Serapung,Kuala Kampar,Pelalawan,1.86,P4,Perlindungan pantai dahulu,59.5,69,71,82,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
470,88,MPR-1937F90B88,Serapung,Kuala Kampar,Pelalawan,5.57,P4,Perlindungan pantai dahulu,59.0,74,66,87,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
471,89,MPR-729D46AB5F,Serapung,Kuala Kampar,Pelalawan,5.32,P4,Perlindungan pantai dahulu,58.9,73,67,87,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
472,90,MPR-85DD64B478,Serapung,Kuala Kampar,Pelalawan,5.29,P4,Perlindungan pantai dahulu,58.9,73,67,87,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
473,91,MPR-61DF115D0A,Serapung,Kuala Kampar,Pelalawan,5.11,P4,Perlindungan pantai dahulu,58.9,73,67,87,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
474,92,MPR-197910E805,Serapung,Kuala Kampar,Pelalawan,5.99,P4,Perlindungan pantai dahulu,58.8,74,66,88,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
475,75,MPR-F2439EF7DF,Sungai Upih,Kuala Kampar,Pelalawan,18.2,P4,Perlindungan pantai dahulu,57.5,81,60,100,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
476,76,MPR-98DE243F81,Sungai Upih,Kuala Kampar,Pelalawan,19.68,P4,Perlindungan pantai dahulu,56.4,81,57,100,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
477,93,MPR-0828517795,Serapung,Kuala Kampar,Pelalawan,21.76,P4,Perlindungan pantai dahulu,54.3,85,46,100,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
478,94,MPR-565D7F67B3,Serapung,Kuala Kampar,Pelalawan,21.53,P4,Perlindungan pantai dahulu,54.3,85,46,100,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
